username,bio,followers,following,posts,account_age_days,has_profile_pic,verified,digits_in_username,username_len,numeric_ratio,special_chars,bio_len,contains_link,contains_offer,contains_money,label
dotl81t02t,Buy followers cheap. Get verified now! visit my page,26,625,40,1,1,0,4,10,0.4,0,52,0,1,0,1
mohitkaushal,Student | CSE | Learning every day,60,231,65,1206,1,0,0,12,0.0,0,34,0,0,1,0
anandgupta,Software dev. Open to collaborations. Loves music,49,9,179,1010,1,0,0,10,0.0,0,49,0,0,0,0
amitchauhan,Student | CSE | Learning every day,395,123,169,2954,1,0,0,11,0.0,0,34,0,0,1,0
realsam613,Official reseller contact now https://tiny.one/deal #giveaway,45,548,4,293,1,0,3,10,0.3,0,61,1,1,0,1
mohit.agarwal,Teaching coding to kids.,93,115,88,710,1,0,0,13,0.0,1,24,0,0,0,0
rahul_kumar,Foodie. Runner. Occasional poet.,53,57,36,2213,1,0,0,11,0.0,1,32,0,0,0,0
_96yatmmxuf,Buy followers cheap. Get verified now!,65,317,24,379,0,0,2,11,0.18181818181818182,1,38,0,1,0,1
amit.singh,Software dev. Open to collaborations. Always learning,1231,221,299,1039,1,0,0,10,0.0,1,53,0,0,1,0
ekfjkmn3197,Official reseller contact now,35,1363,35,168,0,0,4,11,0.36363636363636365,0,29,0,0,0,1
tushar.gupta,Teaching coding to kids.,89,87,336,2395,1,0,0,12,0.0,1,24,0,0,0,0
xnwlkm024f,Buy followers cheap. Get verified now! https://tiny.one/deal,2,447,9,370,0,0,3,10,0.3,0,60,1,1,0,1
ishagupta,Design enthusiast. Likes cats and coffee. Always learning,576,182,47,987,1,0,0,9,0.0,0,57,0,0,1,0
sara.sharma,I love programming and hiking. Open to connect,193,104,65,1281,1,0,0,11,0.0,1,46,0,0,0,0
mohitsingh,Teaching coding to kids. Open to connect,107,216,57,446,1,0,0,10,0.0,0,40,0,0,0,0
sarakaushal,Foodie. Runner. Occasional poet.,169,10,734,843,1,0,0,11,0.0,0,32,0,0,0,0
ldtbvbcwyt7064,Official reseller contact now http://bit.ly/offer,38,1021,29,102,0,0,4,14,0.2857142857142857,0,49,1,1,0,1
tushar_sharma,Design enthusiast. Likes cats and coffee. Always learning,362,30,160,1523,1,0,0,13,0.0,1,57,0,0,1,0
news69335,Buy followers cheap. Get verified now! visit my page #free,111,162,5,546,1,0,5,9,0.5555555555555556,0,58,0,1,0,1
amitsharma,Software dev. Open to collaborations.,611,196,1,1949,1,0,0,10,0.0,0,37,0,0,0,0
ravikaushal,Software dev. Open to collaborations.,10,0,49,892,1,0,0,11,0.0,0,37,0,0,0,0
doyogv5284,Click link to win free iPhone!!! contact now #giveaway,122,1158,14,1,1,0,4,10,0.4,0,54,0,1,0,1
mohitgupta,Foodie. Runner. Occasional poet.,83,337,16,1693,1,0,0,10,0.0,0,32,0,0,0,0
pltsly8628,Buy followers cheap. Get verified now! #promo,33,503,2,887,0,0,4,10,0.4,0,45,0,1,0,1
amit.verma,Helping startups grow. Ex-Product Manager. Open to connect,407,53,52,1731,0,0,0,10,0.0,1,58,0,0,0,0
bshcrv2483,DM for offers. Limited time. Visit my site https://tiny.one/deal,42,2041,4,5,0,0,4,10,0.4,0,64,1,1,0,1
mohitkumar,Student | CSE | Learning every day,139,795,16,1085,1,1,0,10,0.0,0,34,0,0,1,0
johnalex499,Official reseller contact now #promo,41,3,24,2,0,0,3,11,0.2727272727272727,0,36,0,0,0,1
shopreal426,"Best crypto signals, 100% profit https://tiny.one/deal",20,737,2,20,0,0,3,11,0.2727272727272727,0,54,1,0,1,1
arpitapatel,Teaching coding to kids.,78,1,518,2469,1,0,0,11,0.0,0,24,0,0,0,0
amitsharma,Photographer. Traveler. Mom of two. Based in India,316,31,135,1732,1,0,0,10,0.0,0,50,0,0,0,0
tech63836,Buy followers cheap. Get verified now!,7,256,16,1,0,0,5,9,0.5555555555555556,0,38,0,1,0,1
mohit.chauhan,Student | CSE | Learning every day,10,320,194,1324,1,0,0,13,0.0,1,34,0,0,1,0
news48616,"Get likes instantly, guaranteed results #giveaway",4,68,44,75,1,0,5,9,0.5555555555555556,0,49,0,1,0,1
manish.yadav,Engineer. Coffee lover. Building stuff.,80,194,18,30,1,0,0,12,0.0,1,39,0,0,0,0
manishsharma,Teaching coding to kids.,40,14,177,3120,1,0,0,12,0.0,0,24,0,0,0,0
mohit.kumar,Engineer. Coffee lover. Building stuff. Loves music,634,269,92,1103,1,0,0,11,0.0,1,51,0,0,0,0
official3333,Official reseller contact now http://bit.ly/offer,207,304,2,1,1,0,4,12,0.3333333333333333,0,49,1,1,0,1
rahul.kumar,Photographer. Traveler. Mom of two.,210,163,41,1590,1,0,0,11,0.0,1,35,0,0,0,0
annaofficial178,DM for offers. Limited time. Visit my site https://tiny.one/deal #giveaway,40,705,6,1,0,0,3,15,0.2,0,74,1,1,0,1
amitmehta,Software dev. Open to collaborations. Open to connect,515,258,307,617,0,0,0,9,0.0,0,53,0,0,0,0
xxrwocqj,Work from home earn $$$ daily visit my page #offer,9,38,2,136,0,0,0,8,0.0,0,50,0,1,1,1
annabot326,Buy followers cheap. Get verified now!,176,220,63,1,1,0,3,10,0.3,0,38,0,1,0,1
official32534,Work from home earn $$$ daily #promo,1,1307,3,73,1,0,5,13,0.38461538461538464,0,36,0,0,1,1
news67205,Buy followers cheap. Get verified now! contact now,23,550,73,1,0,0,5,9,0.5555555555555556,0,50,0,1,0,1
official39364,Official reseller contact now http://bit.ly/offer,46,639,1,1,0,0,5,13,0.38461538461538464,0,49,1,1,0,1
neha.mehta,Teaching coding to kids.,650,98,170,2917,1,0,0,10,0.0,1,24,0,0,0,0
news71548,Click link to win free iPhone!!! #offer,12,150,9,1,0,0,5,9,0.5555555555555556,0,39,0,1,0,1
alexlife328,Official reseller contact now #promo,2,906,1,1,1,0,3,11,0.2727272727272727,0,36,0,0,0,1
rahulmehta,Engineer. Coffee lover. Building stuff.,655,26,10,1289,1,0,0,10,0.0,0,39,0,0,0,0
amit.kaushal,I love programming and hiking. Based in India,202,170,50,3500,0,0,0,12,0.0,1,45,0,0,0,0
lifestore692,Click link to win free iPhone!!! visit my page #offer,54,348,8,263,1,0,3,12,0.25,0,53,0,1,0,1
isha.agarwal,I love programming and hiking. Loves music,150,376,379,1826,1,0,0,12,0.0,1,42,0,0,0,0
officialbot584,"Get likes instantly, guaranteed results visit my page",38,121,49,458,1,0,3,14,0.21428571428571427,0,53,0,0,0,1
lifetech218,Click link to win free iPhone!!!,128,507,60,1,0,0,3,11,0.2727272727272727,0,32,0,1,0,1
rahul.agarwal,Foodie. Runner. Occasional poet.,29,12,139,1202,1,0,0,13,0.0,1,32,0,0,0,0
sbjqezufpqub2548,Official reseller contact now http://bit.ly/offer,2,125,5,258,1,0,4,16,0.25,0,49,1,1,0,1
tusharpatel,I love programming and hiking. Loves music,123,8,352,2847,1,0,0,11,0.0,0,42,0,0,0,0
priyaagarwal,Foodie. Runner. Occasional poet.,20,11,132,1350,1,0,0,12,0.0,0,32,0,0,0,0
ishayadav,I love programming and hiking. Open to connect,654,150,315,1669,1,0,0,9,0.0,0,46,0,0,0,0
tech71172,DM for offers. Limited time. Visit my site http://bit.ly/offer,29,171,10,1,0,0,5,9,0.5555555555555556,0,62,1,1,0,1
manish.das,Design enthusiast. Likes cats and coffee. Based in India,176,482,16,1441,1,0,0,10,0.0,1,56,0,0,0,0
storelife251,"Get likes instantly, guaranteed results #offer",59,497,56,1,0,0,3,12,0.25,0,46,0,1,0,1
sara_sharma,Helping startups grow. Ex-Product Manager.,476,162,36,2686,1,0,0,11,0.0,1,42,0,0,0,0
xxah4ba6vnt6,Work from home earn $$$ daily http://bit.ly/offer,90,1606,18,1,0,0,3,12,0.25,0,49,1,1,1,1
realreal50,Buy followers cheap. Get verified now! http://bit.ly/offer,37,8,1,1,0,0,2,10,0.2,0,58,1,1,0,1
ravi_yadav,Photographer. Traveler. Mom of two.,304,153,135,384,1,0,0,10,0.0,1,35,0,0,0,0
dotz3wzdsb5xo,Buy followers cheap. Get verified now! #offer,31,162,61,139,0,0,2,13,0.15384615384615385,0,45,0,1,0,1
priya.agarwal,Foodie. Runner. Occasional poet. Based in India,34,14,84,30,1,0,0,13,0.0,1,47,0,0,0,0
dotvcnigmmihh,Buy followers cheap. Get verified now! visit my page,67,156,16,1,0,0,0,13,0.0,0,52,0,1,0,1
tushar_kaushal,Photographer. Traveler. Mom of two. Loves music,710,387,108,30,1,0,0,14,0.0,1,47,0,0,0,0
shop52159,DM for offers. Limited time. Visit my site visit my page,13,107,61,270,0,0,5,9,0.5555555555555556,0,56,0,1,0,1
rahul.singh,I love programming and hiking.,138,848,68,762,1,0,0,11,0.0,1,30,0,0,0,0
sara.mehta,Photographer. Traveler. Mom of two. Based in India,129,202,488,1510,1,0,0,10,0.0,1,50,0,0,0,0
xpdcp9,"Best crypto signals, 100% profit http://bit.ly/offer",70,982,13,567,1,0,1,6,0.16666666666666666,0,52,1,1,1,1
wihquamwf753,"Get likes instantly, guaranteed results",48,385,16,10,1,0,3,12,0.25,0,39,0,0,0,1
sara.das,Photographer. Traveler. Mom of two.,70,121,34,1843,1,0,0,8,0.0,1,35,0,0,0,0
rahulagarwal,Design enthusiast. Likes cats and coffee.,206,467,144,1026,1,0,0,12,0.0,0,41,0,0,0,0
ravi.gupta,Teaching coding to kids. Always learning,693,184,4,1384,1,0,0,10,0.0,1,40,0,0,1,0
alex9229,"Best crypto signals, 100% profit https://tiny.one/deal",50,1512,1,339,0,0,4,8,0.5,0,54,1,0,1,1
mohitsharma,I love programming and hiking.,10,199,96,1326,1,0,0,11,0.0,0,30,0,0,0,0
priya_verma,I love programming and hiking.,127,197,8,1231,1,0,0,11,0.0,1,30,0,0,0,0
anna86071,"Get likes instantly, guaranteed results https://tiny.one/deal #offer",23,183,35,1,0,0,5,9,0.5555555555555556,0,68,1,1,0,1
amit.mehta,Student | CSE | Learning every day,819,413,110,30,1,0,0,10,0.0,1,34,0,0,1,0
mohit.chauhan,Photographer. Traveler. Mom of two. Loves music,31,130,438,662,1,0,0,13,0.0,1,47,0,0,0,0
rahul.singh,Software dev. Open to collaborations.,246,220,17,1108,1,0,0,11,0.0,1,37,0,0,0,0
botreal884,Official reseller contact now contact now,151,223,41,1,1,0,3,10,0.3,0,41,0,0,0,1
tusharsingh,Design enthusiast. Likes cats and coffee.,38,191,137,745,1,0,0,11,0.0,0,41,0,0,0,0
amitdas,Helping startups grow. Ex-Product Manager.,898,33,5,697,1,0,0,7,0.0,0,42,0,0,0,0
_chbe5,Buy followers cheap. Get verified now!,38,375,37,116,1,0,1,6,0.16666666666666666,1,38,0,1,0,1
ravikumar,Design enthusiast. Likes cats and coffee.,797,258,46,1714,1,0,0,9,0.0,0,41,0,0,0,0
amit.singh,Design enthusiast. Likes cats and coffee.,791,220,80,475,1,0,0,10,0.0,1,41,0,0,0,0
rahul.kaushal,Helping startups grow. Ex-Product Manager.,36,253,260,2523,1,0,0,13,0.0,1,42,0,0,0,0
botjohn19,"Best crypto signals, 100% profit",65,130,62,615,0,0,2,9,0.2222222222222222,0,32,0,0,1,1
arpitaagarwal,Teaching coding to kids.,642,914,247,147,1,0,0,13,0.0,0,24,0,0,0,0
arpita.singh,Student | CSE | Learning every day,189,257,278,2382,1,0,0,12,0.0,1,34,0,0,1,0
priya_mehta,Teaching coding to kids.,197,97,112,1056,1,0,0,11,0.0,1,24,0,0,0,0
x5pbu6p3,"Get likes instantly, guaranteed results http://bit.ly/offer",56,648,8,353,0,0,3,8,0.375,0,59,1,1,0,1
johnlife528,Buy followers cheap. Get verified now! visit my page,187,128,4,144,1,0,3,11,0.2727272727272727,0,52,0,1,0,1
rahul.das,Helping startups grow. Ex-Product Manager.,338,107,3,2079,1,0,0,9,0.0,1,42,0,0,0,0
mohitsingh,Student | CSE | Learning every day,478,136,95,761,1,0,0,10,0.0,0,34,0,0,1,0
priya.mehta,I love programming and hiking.,259,49,111,1188,1,0,0,11,0.0,1,30,0,0,0,0
manishyadav,Teaching coding to kids.,122,224,152,967,1,0,0,11,0.0,0,24,0,0,0,0
john25177,Click link to win free iPhone!!!,23,3,5,1,0,0,5,9,0.5555555555555556,0,32,0,1,0,1
kfrrpicfxqv7601,Click link to win free iPhone!!! contact now,5,520,28,159,1,0,4,15,0.26666666666666666,0,44,0,1,0,1
twyenly3098,Click link to win free iPhone!!! http://bit.ly/offer,19,336,58,58,0,0,4,11,0.36363636363636365,0,52,1,1,0,1
official352,"Get likes instantly, guaranteed results https://tiny.one/deal",83,450,74,194,0,0,3,11,0.2727272727272727,0,61,1,0,0,1
sara.kumar,Helping startups grow. Ex-Product Manager. Always learning,194,298,219,2359,1,0,0,10,0.0,1,58,0,0,1,0
priya.sharma,Teaching coding to kids. Open to connect,90,26,83,1189,1,0,0,12,0.0,1,40,0,0,0,0
officialtech663,Click link to win free iPhone!!! contact now #giveaway,143,347,20,1,1,0,3,15,0.2,0,54,0,1,0,1
ujurbnsfs9186,"Best crypto signals, 100% profit visit my page",24,613,71,196,0,0,4,13,0.3076923076923077,0,46,0,0,1,1
tushargupta,Teaching coding to kids. Based in India,55,105,14,683,1,0,0,11,0.0,0,39,0,0,0,0
manishsingh,Software dev. Open to collaborations.,233,52,38,119,1,0,0,11,0.0,0,37,0,0,0,0
botstore149,Click link to win free iPhone!!! https://tiny.one/deal,75,1643,7,1,0,0,3,11,0.2727272727272727,0,54,1,1,0,1
anandkaushal,Teaching coding to kids.,789,223,243,1887,1,0,0,12,0.0,0,24,0,0,0,0
lifejohn273,Buy followers cheap. Get verified now! http://bit.ly/offer,2,456,14,1,1,0,3,11,0.2727272727272727,0,58,1,1,0,1
sara.singh,Software dev. Open to collaborations.,260,245,5,485,1,0,0,10,0.0,1,37,0,0,0,0
tushar.agarwal,Helping startups grow. Ex-Product Manager.,251,37,22,30,1,0,0,14,0.0,1,42,0,0,0,0
manish.verma,I love programming and hiking.,174,89,156,1978,1,0,0,12,0.0,1,30,0,0,0,0
neha_kaushal,I love programming and hiking.,190,661,65,498,1,0,0,12,0.0,1,30,0,0,0,0
arpita.gupta,I love programming and hiking. Always learning,213,160,59,1894,1,0,0,12,0.0,1,46,0,0,1,0
arpitayadav,Student | CSE | Learning every day,191,65,1,1754,1,0,0,11,0.0,0,34,0,0,1,0
rahulyadav,Photographer. Traveler. Mom of two. Open to connect,442,65,78,411,1,0,0,10,0.0,0,51,0,0,0,0
sara.sharma,Foodie. Runner. Occasional poet. Always learning,11,54,226,168,1,0,0,11,0.0,1,48,0,0,1,0
arpita.mehta,Foodie. Runner. Occasional poet.,89,339,35,1571,1,0,0,12,0.0,1,32,0,0,0,0
tushar_yadav,Photographer. Traveler. Mom of two. Loves music,122,218,123,1945,1,0,0,12,0.0,1,47,0,0,0,0
john83478,Buy followers cheap. Get verified now!,12,676,3,72,0,0,5,9,0.5555555555555556,0,38,0,1,0,1
xo0a7oxz,Work from home earn $$$ daily #offer,47,1022,12,343,0,0,2,8,0.25,0,36,0,1,1,1
sara.kaushal,Student | CSE | Learning every day,43,244,378,1654,1,0,0,12,0.0,1,34,0,0,1,0
rahul.gupta,Helping startups grow. Ex-Product Manager.,257,41,20,823,0,1,0,11,0.0,1,42,0,0,0,0
dotfuoe7g,Buy followers cheap. Get verified now!,36,36,5,14,0,0,1,9,0.1111111111111111,0,38,0,1,0,1
xxsurp,Click link to win free iPhone!!! contact now #free,28,321,16,59,0,0,0,6,0.0,0,50,0,1,0,1
arpitasharma,Student | CSE | Learning every day,25,12,82,1248,1,0,0,12,0.0,0,34,0,0,1,0
ravi.singh,Student | CSE | Learning every day Loves music,12,274,37,1182,1,0,0,10,0.0,1,46,0,0,1,0
rvpvabnfo2833,Work from home earn $$$ daily https://tiny.one/deal,29,758,24,315,1,0,4,13,0.3076923076923077,0,51,1,0,1,1
ishachauhan,Photographer. Traveler. Mom of two. Open to connect,280,547,82,827,1,0,0,11,0.0,0,51,0,0,0,0
mohityadav,Engineer. Coffee lover. Building stuff. Based in India,546,60,51,2157,1,0,0,10,0.0,0,54,0,0,0,0
botguru731,Official reseller contact now visit my page,56,119,5,423,1,0,3,10,0.3,0,43,0,0,0,1
mohit.verma,Student | CSE | Learning every day Loves music,660,224,263,259,1,0,0,11,0.0,1,46,0,0,1,0
anandsharma,Teaching coding to kids.,235,14,15,30,1,0,0,11,0.0,0,24,0,0,0,0
shopofficial387,Official reseller contact now contact now,12,313,21,282,0,0,3,15,0.2,0,41,0,0,0,1
anna39687,Official reseller contact now contact now,24,811,26,387,0,0,5,9,0.5555555555555556,0,41,0,0,0,1
rahul.kaushal,Design enthusiast. Likes cats and coffee.,580,173,233,114,1,0,0,13,0.0,1,41,0,0,0,0
arpita.sharma,Photographer. Traveler. Mom of two.,160,178,8,1518,1,0,0,13,0.0,1,35,0,0,0,0
sara.singh,Student | CSE | Learning every day Based in India,61,6,299,1803,1,0,0,10,0.0,1,49,0,0,1,0
tushar.kaushal,I love programming and hiking. Open to connect,151,61,123,2669,1,0,0,14,0.0,1,46,0,0,0,0
real78046,Official reseller contact now https://tiny.one/deal,33,597,38,1,1,0,5,9,0.5555555555555556,0,51,1,0,0,1
manish.kaushal,Teaching coding to kids.,65,79,86,1112,1,0,0,14,0.0,1,24,0,0,0,0
store46923,Click link to win free iPhone!!!,23,529,10,212,1,0,5,10,0.5,0,32,0,1,0,1
neha.sharma,Helping startups grow. Ex-Product Manager. Always learning,906,449,108,790,0,0,0,11,0.0,1,58,0,0,1,0
manish.gupta,Photographer. Traveler. Mom of two.,356,245,66,1334,1,0,0,12,0.0,1,35,0,0,0,0
alexanna810,Click link to win free iPhone!!! http://bit.ly/offer,12,1233,11,24,0,0,3,11,0.2727272727272727,0,52,1,1,0,1
techbot177,Buy followers cheap. Get verified now! contact now #promo,26,849,9,124,1,0,3,10,0.3,0,57,0,1,0,1
neha_yadav,Student | CSE | Learning every day Always learning,277,47,80,1293,1,0,0,10,0.0,1,50,0,0,1,0
ravi.patel,Helping startups grow. Ex-Product Manager. Open to connect,696,464,432,1800,1,0,0,10,0.0,1,58,0,0,0,0
store75972,DM for offers. Limited time. Visit my site,112,1,54,51,1,0,5,10,0.5,0,42,0,1,0,1
sam13052,"Best crypto signals, 100% profit #promo",48,257,0,1,0,0,5,8,0.625,0,39,0,0,1,1
isha.singh,Software dev. Open to collaborations.,194,116,212,471,1,0,0,10,0.0,1,37,0,0,0,0
rahul.sharma,Software dev. Open to collaborations.,88,72,137,631,1,0,0,12,0.0,1,37,0,0,0,0
neha.singh,Student | CSE | Learning every day Open to connect,191,82,70,1422,1,0,0,10,0.0,1,50,0,0,1,0
fsjsdpyx6179,DM for offers. Limited time. Visit my site https://tiny.one/deal,13,852,24,77,0,0,4,12,0.3333333333333333,0,64,1,1,0,1
x4k0z,Click link to win free iPhone!!! visit my page,0,2493,28,1,1,0,2,5,0.4,0,46,0,1,0,1
amitpatel,Engineer. Coffee lover. Building stuff. Based in India,243,58,5,2538,1,0,0,9,0.0,0,54,0,0,0,0
neha.sharma,Software dev. Open to collaborations.,542,453,26,1752,1,0,0,11,0.0,1,37,0,0,0,0
amitsingh,Teaching coding to kids.,58,109,82,1857,1,0,0,9,0.0,0,24,0,0,0,0
officialnews755,DM for offers. Limited time. Visit my site contact now #free,71,909,1,558,0,0,3,15,0.2,0,60,0,1,0,1
priyamehta,Engineer. Coffee lover. Building stuff.,462,32,111,1494,1,0,0,10,0.0,0,39,0,0,0,0
anandkumar,I love programming and hiking.,584,76,83,860,0,0,0,10,0.0,0,30,0,0,0,0
xx6hvo,DM for offers. Limited time. Visit my site,0,133,1,342,1,0,1,6,0.16666666666666666,0,42,0,1,0,1
amit_gupta,Student | CSE | Learning every day Based in India,29,236,36,1222,1,0,0,10,0.0,1,49,0,0,1,0
arpitapatel,Design enthusiast. Likes cats and coffee. Always learning,184,113,176,1796,0,0,0,11,0.0,0,57,0,0,1,0
sara_verma,Helping startups grow. Ex-Product Manager.,180,27,318,596,1,0,0,10,0.0,1,42,0,0,0,0
tushar.gupta,I love programming and hiking.,226,208,48,1098,1,0,0,12,0.0,1,30,0,0,0,0
ishagupta,Helping startups grow. Ex-Product Manager.,483,221,157,1601,0,0,0,9,0.0,0,42,0,0,0,0
saragupta,Photographer. Traveler. Mom of two. Based in India,96,172,55,1131,1,0,0,9,0.0,0,50,0,0,0,0
neha.agarwal,Software dev. Open to collaborations.,409,9,7,977,1,0,0,12,0.0,1,37,0,0,0,0
xxptfwvvqzsx,Buy followers cheap. Get verified now! visit my page,20,467,24,495,0,0,0,12,0.0,0,52,0,1,0,1
tusharpatel,I love programming and hiking.,67,41,476,30,1,0,0,11,0.0,0,30,0,0,0,0
anandagarwal,I love programming and hiking. Open to connect,485,148,41,2335,1,0,0,12,0.0,0,46,0,0,0,0
newsjohn471,Work from home earn $$$ daily visit my page,11,252,39,1,0,0,3,11,0.2727272727272727,0,43,0,0,1,1
samguru232,Work from home earn $$$ daily contact now,46,241,2,268,0,0,3,10,0.3,0,41,0,0,1,1
officialalex751,"Best crypto signals, 100% profit visit my page",43,574,22,101,0,0,3,15,0.2,0,46,0,0,1,1
nehasingh,Student | CSE | Learning every day,219,201,175,3020,1,0,0,9,0.0,0,34,0,0,1,0
ravichauhan,Photographer. Traveler. Mom of two.,319,176,25,654,0,0,0,11,0.0,0,35,0,0,0,0
tushar.gupta,Student | CSE | Learning every day,756,284,120,541,1,0,0,12,0.0,1,34,0,0,1,0
amit.singh,Teaching coding to kids.,87,23,343,999,1,0,0,10,0.0,1,24,0,0,0,0
_10oes2q,Buy followers cheap. Get verified now! https://tiny.one/deal #promo,19,671,19,519,0,0,3,8,0.375,1,67,1,1,0,1
sara.sharma,I love programming and hiking. Open to connect,454,15,57,281,1,0,0,11,0.0,1,46,0,0,0,0
amit.verma,Software dev. Open to collaborations.,209,66,88,225,1,0,0,10,0.0,1,37,0,0,0,0
samtech812,"Best crypto signals, 100% profit",22,664,18,1,0,0,3,10,0.3,0,32,0,0,1,1
realjohn270,Click link to win free iPhone!!! contact now #offer,19,10,2,282,0,0,3,11,0.2727272727272727,0,51,0,1,0,1
manishchauhan,Helping startups grow. Ex-Product Manager.,92,13,138,1132,1,0,0,13,0.0,0,42,0,0,0,0
manish_mehta,Helping startups grow. Ex-Product Manager.,332,206,349,1256,1,0,0,12,0.0,1,42,0,0,0,0
amit_sharma,Engineer. Coffee lover. Building stuff.,36,75,14,1843,1,0,0,11,0.0,1,39,0,0,0,0
sara.agarwal,I love programming and hiking.,456,256,114,1055,1,0,0,12,0.0,1,30,0,0,0,0
jwgaqtdbqlp5797,Buy followers cheap. Get verified now!,107,298,3,1,0,0,4,15,0.26666666666666666,0,38,0,1,0,1
lifesam402,"Best crypto signals, 100% profit http://bit.ly/offer",2,67,18,333,0,0,3,10,0.3,0,52,1,1,1,1
anandgupta,Software dev. Open to collaborations.,280,60,194,2322,1,0,0,10,0.0,0,37,0,0,0,0
neha.yadav,I love programming and hiking.,419,59,55,1541,1,0,0,10,0.0,1,30,0,0,0,0
anandsingh,I love programming and hiking. Loves music,195,3,52,415,1,0,0,10,0.0,0,42,0,0,0,0
_lgsq0qq5,Click link to win free iPhone!!! visit my page #offer,6,311,26,80,0,0,2,9,0.2222222222222222,1,53,0,1,0,1
priyakumar,Software dev. Open to collaborations.,538,158,96,228,1,0,0,10,0.0,0,37,0,0,0,0
_a8arp8,Buy followers cheap. Get verified now! contact now,7,784,12,1,1,0,2,7,0.2857142857142857,1,50,0,1,0,1
annabot294,Work from home earn $$$ daily visit my page,78,608,4,1,1,0,3,10,0.3,0,43,0,0,1,1
lifealex810,DM for offers. Limited time. Visit my site,27,391,80,260,0,0,3,11,0.2727272727272727,0,42,0,1,0,1
real72422,Click link to win free iPhone!!! http://bit.ly/offer,83,1170,0,1,0,0,5,9,0.5555555555555556,0,52,1,1,0,1
manish.sharma,Student | CSE | Learning every day,308,138,350,30,1,0,0,13,0.0,1,34,0,0,1,0
mohit_sharma,Software dev. Open to collaborations. Loves music,843,35,287,30,1,0,0,12,0.0,1,49,0,0,0,0
x4r8n3a55n,Click link to win free iPhone!!! visit my page,76,48,42,1,1,0,5,10,0.5,0,46,0,1,0,1
real12526,Click link to win free iPhone!!! https://tiny.one/deal,55,1040,103,1,1,0,5,9,0.5555555555555556,0,54,1,1,0,1
arpitasingh,Engineer. Coffee lover. Building stuff.,54,78,16,1232,1,0,0,11,0.0,0,39,0,0,0,0
manish.patel,Student | CSE | Learning every day,506,70,558,502,1,0,0,12,0.0,1,34,0,0,1,0
lifereal160,DM for offers. Limited time. Visit my site http://bit.ly/offer #offer,32,314,13,262,1,0,3,11,0.2727272727272727,0,69,1,1,0,1
mohitkumar,Photographer. Traveler. Mom of two.,230,6,173,2375,1,0,0,10,0.0,0,35,0,0,0,0
gfzqquoks6705,"Get likes instantly, guaranteed results contact now",84,131,0,80,0,0,4,13,0.3076923076923077,0,51,0,0,0,1
qmrloe3999,"Get likes instantly, guaranteed results",60,1902,11,1,0,0,4,10,0.4,0,39,0,0,0,1
manish_gupta,I love programming and hiking.,101,79,82,814,1,0,0,12,0.0,1,30,0,0,0,0
